office,district,city_town,Ward,Pct,name_dem,name_gop,name_third_party,name_write_in,party_third_party,party_write_in,election_id,votes_dem,votes_gop,votes_third_party,votes_write_in,all_others,blanks,total_votes_cast
State Representative,Eighth Norfolk,Sharon,-,5,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,1143,373,NA,NA,1,74,1591
State Representative,Eighth Norfolk,Stoughton,-,2,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,692,399,NA,NA,0,70,1161
State Representative,Eighth Norfolk,Stoughton,-,3,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,790,450,NA,NA,0,136,1376
State Representative,Eighth Norfolk,Stoughton,-,4,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,896,610,NA,NA,0,92,1598
State Representative,Eighth Norfolk,Stoughton,-,5A,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,43,48,NA,NA,0,5,96
State Representative,Eighth Norfolk,Stoughton,-,6,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,890,463,NA,NA,0,71,1424
State Representative,Eighth Norfolk,Stoughton,-,7A,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,43,13,NA,NA,1,3,60
State Representative,Eighth Norfolk,Stoughton,-,8A,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,32,24,NA,NA,0,3,59
State Representative,Eighth Norfolk,Walpole,-,2A,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,15,12,NA,NA,0,1,28
State Representative,Eighth Norfolk,Walpole,-,3,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,1014,683,NA,NA,2,128,1827
State Representative,Eighth Norfolk,Walpole,-,4,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,710,453,NA,NA,1,67,1231
State Representative,Eighth Norfolk,Walpole,-,5A,Ted Philips,Howard L. Terban,NA,NA,NA,NA,154554,28,45,NA,NA,0,1,74
State Representative,Eighth Plymouth,Bridgewater,-,1,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,512,855,NA,NA,0,57,1424
State Representative,Eighth Plymouth,Bridgewater,-,2,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,504,865,NA,NA,0,54,1423
State Representative,Eighth Plymouth,Bridgewater,-,3,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,605,1069,NA,NA,0,60,1734
State Representative,Eighth Plymouth,Bridgewater,-,4,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,265,489,NA,NA,0,32,786
State Representative,Eighth Plymouth,Bridgewater,-,5,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,81,57,NA,NA,0,4,142
State Representative,Eighth Plymouth,Bridgewater,-,6,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,344,534,NA,NA,0,35,913
State Representative,Eighth Plymouth,Bridgewater,-,7,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,497,723,NA,NA,3,47,1270
State Representative,Eighth Plymouth,Bridgewater,-,8,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,505,546,NA,NA,1,38,1090
State Representative,Eighth Plymouth,Bridgewater,-,9,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,530,811,NA,NA,0,52,1393
State Representative,Eighth Plymouth,Raynham,-,1,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,616,831,NA,NA,0,64,1511
State Representative,Eighth Plymouth,Raynham,-,2,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,370,521,NA,NA,0,38,929
State Representative,Eighth Plymouth,Raynham,-,2A,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,216,359,NA,NA,0,33,608
State Representative,Eighth Plymouth,Raynham,-,3,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,689,933,NA,NA,0,60,1682
State Representative,Eighth Plymouth,Raynham,-,4,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,549,825,NA,NA,0,46,1420
State Representative,Eighth Plymouth,Raynham,-,4A,Eric J. Haikola,Angelo L. D'Emilia,NA,NA,NA,NA,154475,16,31,NA,NA,0,0,47
State Representative,Eighth Suffolk,Boston,3,17,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,532,NA,NA,NA,8,123,663
State Representative,Eighth Suffolk,Boston,3,5,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,695,NA,NA,NA,11,186,892
State Representative,Eighth Suffolk,Boston,3,9,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,483,NA,NA,NA,9,138,630
State Representative,Eighth Suffolk,Boston,4,11,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,29,NA,NA,NA,0,6,35
State Representative,Eighth Suffolk,Boston,4,12,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,133,NA,NA,NA,3,26,162
State Representative,Eighth Suffolk,Boston,4,6,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,518,NA,NA,NA,8,160,686
State Representative,Eighth Suffolk,Boston,4,7,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,435,NA,NA,NA,10,96,541
State Representative,Eighth Suffolk,Boston,4,8,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,375,NA,NA,NA,9,130,514
State Representative,Eighth Suffolk,Boston,5,11,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,344,NA,NA,NA,6,61,411
State Representative,Eighth Suffolk,Boston,5,15,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,440,NA,NA,NA,5,99,544
State Representative,Eighth Suffolk,Boston,5,2,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,507,NA,NA,NA,8,93,608
State Representative,Eighth Suffolk,Boston,5,3,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,929,NA,NA,NA,19,199,1147
State Representative,Eighth Suffolk,Boston,5,4,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,506,NA,NA,NA,5,65,576
State Representative,Eighth Suffolk,Boston,5,5,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,653,NA,NA,NA,15,182,850
State Representative,Eighth Suffolk,Boston,5,6,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,682,NA,NA,NA,21,235,938
State Representative,Eighth Suffolk,Boston,5,7,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,876,NA,NA,NA,7,250,1133
State Representative,Eighth Suffolk,Boston,5,8,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,789,NA,NA,NA,16,218,1023
State Representative,Eighth Suffolk,Boston,5,9,Jay D. Livingstone,NA,NA,NA,NA,NA,154448,775,NA,NA,NA,25,190,990
State Representative,Eighth Worcester,Bellingham,-,1,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,905,NA,NA,38,279,1222
State Representative,Eighth Worcester,Bellingham,-,2,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1141,NA,NA,19,345,1505
State Representative,Eighth Worcester,Bellingham,-,3,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1155,NA,NA,25,338,1518
State Representative,Eighth Worcester,Bellingham,-,4,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1028,NA,NA,20,262,1310
State Representative,Eighth Worcester,Bellingham,-,5,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,916,NA,NA,30,235,1181
State Representative,Eighth Worcester,Blackstone,-,1,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,779,NA,NA,6,197,982
State Representative,Eighth Worcester,Blackstone,-,2,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,887,NA,NA,5,237,1129
State Representative,Eighth Worcester,Blackstone,-,3,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,984,NA,NA,2,270,1256
State Representative,Eighth Worcester,Medway,-,1,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,956,NA,NA,29,467,1452
State Representative,Eighth Worcester,Millville,-,1,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,993,NA,NA,0,217,1210
State Representative,Eighth Worcester,Uxbridge,-,1A,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,112,NA,NA,9,23,144
State Representative,Eighth Worcester,Uxbridge,-,2,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1004,NA,NA,18,358,1380
State Representative,Eighth Worcester,Uxbridge,-,3,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1162,NA,NA,30,344,1536
State Representative,Eighth Worcester,Uxbridge,-,4,NA,Michael J. Soter,NA,NA,NA,NA,154432,NA,1160,NA,NA,20,421,1601
State Representative,Eleventh Bristol,New Bedford,1,A1,Christopher Hendricks,NA,NA,NA,NA,NA,154561,68,NA,NA,NA,4,24,96
State Representative,Eleventh Bristol,New Bedford,2,A,Christopher Hendricks,NA,NA,NA,NA,NA,154561,91,NA,NA,NA,7,18,116
State Representative,Eleventh Bristol,New Bedford,2,B,Christopher Hendricks,NA,NA,NA,NA,NA,154561,170,NA,NA,NA,11,46,227
State Representative,Eleventh Bristol,New Bedford,2,C,Christopher Hendricks,NA,NA,NA,NA,NA,154561,214,NA,NA,NA,9,66,289
State Representative,Eleventh Bristol,New Bedford,2,D,Christopher Hendricks,NA,NA,NA,NA,NA,154561,448,NA,NA,NA,13,159,620
State Representative,Eleventh Bristol,New Bedford,2,E,Christopher Hendricks,NA,NA,NA,NA,NA,154561,538,NA,NA,NA,25,218,781
State Representative,Eleventh Bristol,New Bedford,2,F,Christopher Hendricks,NA,NA,NA,NA,NA,154561,364,NA,NA,NA,20,102,486
State Representative,Eleventh Bristol,New Bedford,3,A,Christopher Hendricks,NA,NA,NA,NA,NA,154561,235,NA,NA,NA,13,47,295
State Representative,Eleventh Bristol,New Bedford,3,B,Christopher Hendricks,NA,NA,NA,NA,NA,154561,216,NA,NA,NA,2,49,267
State Representative,Eleventh Bristol,New Bedford,3,C,Christopher Hendricks,NA,NA,NA,NA,NA,154561,172,NA,NA,NA,4,68,244
State Representative,Eleventh Bristol,New Bedford,3,D,Christopher Hendricks,NA,NA,NA,NA,NA,154561,319,NA,NA,NA,9,120,448
State Representative,Eleventh Bristol,New Bedford,3,F1,Christopher Hendricks,NA,NA,NA,NA,NA,154561,203,NA,NA,NA,3,52,258
State Representative,Eleventh Bristol,New Bedford,4,A1,Christopher Hendricks,NA,NA,NA,NA,NA,154561,138,NA,NA,NA,2,32,172
State Representative,Eleventh Bristol,New Bedford,4,B,Christopher Hendricks,NA,NA,NA,NA,NA,154561,441,NA,NA,NA,9,99,549
State Representative,Eleventh Bristol,New Bedford,4,C,Christopher Hendricks,NA,NA,NA,NA,NA,154561,452,NA,NA,NA,5,102,559
State Representative,Eleventh Bristol,New Bedford,4,D,Christopher Hendricks,NA,NA,NA,NA,NA,154561,408,NA,NA,NA,17,90,515
State Representative,Eleventh Bristol,New Bedford,4,F,Christopher Hendricks,NA,NA,NA,NA,NA,154561,429,NA,NA,NA,8,116,553
State Representative,Eleventh Essex,Lynn,4,3,Peter L. Capano,NA,NA,NA,NA,NA,154545,385,NA,NA,NA,7,82,474
State Representative,Eleventh Essex,Lynn,5,1,Peter L. Capano,NA,NA,NA,NA,NA,154545,659,NA,NA,NA,20,181,860
State Representative,Eleventh Essex,Lynn,5,2,Peter L. Capano,NA,NA,NA,NA,NA,154545,279,NA,NA,NA,12,61,352
State Representative,Eleventh Essex,Lynn,5,4,Peter L. Capano,NA,NA,NA,NA,NA,154545,549,NA,NA,NA,16,140,705
State Representative,Eleventh Essex,Lynn,6,1,Peter L. Capano,NA,NA,NA,NA,NA,154545,369,NA,NA,NA,11,85,465
State Representative,Eleventh Essex,Lynn,6,2,Peter L. Capano,NA,NA,NA,NA,NA,154545,217,NA,NA,NA,12,37,266
State Representative,Eleventh Essex,Lynn,6,3,Peter L. Capano,NA,NA,NA,NA,NA,154545,286,NA,NA,NA,10,59,355
State Representative,Eleventh Essex,Lynn,6,4,Peter L. Capano,NA,NA,NA,NA,NA,154545,494,NA,NA,NA,13,140,647
State Representative,Eleventh Essex,Lynn,7,1,Peter L. Capano,NA,NA,NA,NA,NA,154545,774,NA,NA,NA,16,263,1053
State Representative,Eleventh Essex,Lynn,7,2,Peter L. Capano,NA,NA,NA,NA,NA,154545,735,NA,NA,NA,27,220,982
State Representative,Eleventh Essex,Lynn,7,3,Peter L. Capano,NA,NA,NA,NA,NA,154545,411,NA,NA,NA,10,128,549
State Representative,Eleventh Essex,Lynn,7,4,Peter L. Capano,NA,NA,NA,NA,NA,154545,512,NA,NA,NA,15,125,652
State Representative,Eleventh Essex,Nahant,-,1,Peter L. Capano,NA,NA,NA,NA,NA,154545,1465,NA,NA,NA,32,478,1975
State Representative,Eleventh Hampden,Springfield,3,A,Bud L. Williams,NA,NA,NA,NA,NA,154579,206,NA,NA,NA,4,28,238
State Representative,Eleventh Hampden,Springfield,4,A,Bud L. Williams,NA,NA,NA,NA,NA,154579,423,NA,NA,NA,19,80,522
State Representative,Eleventh Hampden,Springfield,4,B,Bud L. Williams,NA,NA,NA,NA,NA,154579,246,NA,NA,NA,9,20,275
State Representative,Eleventh Hampden,Springfield,4,C,Bud L. Williams,NA,NA,NA,NA,NA,154579,197,NA,NA,NA,5,22,224
State Representative,Eleventh Hampden,Springfield,4,D,Bud L. Williams,NA,NA,NA,NA,NA,154579,199,NA,NA,NA,5,36,240
State Representative,Eleventh Hampden,Springfield,4,E,Bud L. Williams,NA,NA,NA,NA,NA,154579,216,NA,NA,NA,3,22,241
State Representative,Eleventh Hampden,Springfield,4,F,Bud L. Williams,NA,NA,NA,NA,NA,154579,87,NA,NA,NA,2,10,99
State Representative,Eleventh Hampden,Springfield,4,G,Bud L. Williams,NA,NA,NA,NA,NA,154579,303,NA,NA,NA,12,47,362
State Representative,Eleventh Hampden,Springfield,4,H,Bud L. Williams,NA,NA,NA,NA,NA,154579,299,NA,NA,NA,8,33,340
State Representative,Eleventh Hampden,Springfield,5,A,Bud L. Williams,NA,NA,NA,NA,NA,154579,355,NA,NA,NA,17,63,435
State Representative,Eleventh Hampden,Springfield,5,B,Bud L. Williams,NA,NA,NA,NA,NA,154579,433,NA,NA,NA,26,94,553
State Representative,Eleventh Hampden,Springfield,5,C1,Bud L. Williams,NA,NA,NA,NA,NA,154579,8,NA,NA,NA,0,3,11
State Representative,Eleventh Hampden,Springfield,5,E,Bud L. Williams,NA,NA,NA,NA,NA,154579,520,NA,NA,NA,13,81,614
State Representative,Eleventh Hampden,Springfield,5,F,Bud L. Williams,NA,NA,NA,NA,NA,154579,522,NA,NA,NA,24,162,708
State Representative,Eleventh Hampden,Springfield,5,H,Bud L. Williams,NA,NA,NA,NA,NA,154579,467,NA,NA,NA,25,146,638
State Representative,Eleventh Hampden,Springfield,6,D1,Bud L. Williams,NA,NA,NA,NA,NA,154579,29,NA,NA,NA,0,5,34
State Representative,Eleventh Hampden,Springfield,6,G,Bud L. Williams,NA,NA,NA,NA,NA,154579,385,NA,NA,NA,14,95,494
State Representative,Eleventh Hampden,Springfield,6,H,Bud L. Williams,NA,NA,NA,NA,NA,154579,474,NA,NA,NA,28,137,639
State Representative,Eleventh Hampden,Springfield,7,A,Bud L. Williams,NA,NA,NA,NA,NA,154579,524,NA,NA,NA,23,169,716
State Representative,Eleventh Hampden,Springfield,7,B1,Bud L. Williams,NA,NA,NA,NA,NA,154579,6,NA,NA,NA,0,0,6
State Representative,Eleventh Hampden,Springfield,7,H,Bud L. Williams,NA,NA,NA,NA,NA,154579,266,NA,NA,NA,8,105,379
State Representative,Eleventh Middlesex,Newton,1,2,Kay S. Khan,NA,NA,NA,NA,NA,154563,911,NA,NA,NA,19,214,1144
State Representative,Eleventh Middlesex,Newton,1,3,Kay S. Khan,NA,NA,NA,NA,NA,154563,938,NA,NA,NA,12,206,1156
State Representative,Eleventh Middlesex,Newton,2,1,Kay S. Khan,NA,NA,NA,NA,NA,154563,840,NA,NA,NA,16,238,1094
State Representative,Eleventh Middlesex,Newton,2,2,Kay S. Khan,NA,NA,NA,NA,NA,154563,666,NA,NA,NA,4,195,865
State Representative,Eleventh Middlesex,Newton,2,3,Kay S. Khan,NA,NA,NA,NA,NA,154563,1065,NA,NA,NA,10,279,1354
State Representative,Eleventh Middlesex,Newton,2,4,Kay S. Khan,NA,NA,NA,NA,NA,154563,1153,NA,NA,NA,17,307,1477
State Representative,Eleventh Middlesex,Newton,3,1,Kay S. Khan,NA,NA,NA,NA,NA,154563,963,NA,NA,NA,16,287,1266
State Representative,Eleventh Middlesex,Newton,3,2,Kay S. Khan,NA,NA,NA,NA,NA,154563,1032,NA,NA,NA,16,272,1320
State Representative,Eleventh Middlesex,Newton,3,3,Kay S. Khan,NA,NA,NA,NA,NA,154563,914,NA,NA,NA,16,339,1269
State Representative,Eleventh Middlesex,Newton,4,1,Kay S. Khan,NA,NA,NA,NA,NA,154563,887,NA,NA,NA,14,234,1135
State Representative,Eleventh Middlesex,Newton,4,2,Kay S. Khan,NA,NA,NA,NA,NA,154563,870,NA,NA,NA,22,204,1096
State Representative,Eleventh Middlesex,Newton,4,3,Kay S. Khan,NA,NA,NA,NA,NA,154563,633,NA,NA,NA,9,165,807
State Representative,Eleventh Middlesex,Newton,4,4,Kay S. Khan,NA,NA,NA,NA,NA,154563,769,NA,NA,NA,24,275,1068
State Representative,Eleventh Middlesex,Newton,7,2,Kay S. Khan,NA,NA,NA,NA,NA,154563,1032,NA,NA,NA,13,348,1393
State Representative,Eleventh Middlesex,Newton,7,3,Kay S. Khan,NA,NA,NA,NA,NA,154563,273,NA,NA,NA,7,107,387
State Representative,Eleventh Middlesex,Newton,7,4,Kay S. Khan,NA,NA,NA,NA,NA,154563,448,NA,NA,NA,14,187,649
State Representative,Eleventh Norfolk,Dedham,-,1,Paul McMurtry,NA,NA,NA,NA,NA,154502,1267,NA,NA,NA,10,382,1659
State Representative,Eleventh Norfolk,Dedham,-,2,Paul McMurtry,NA,NA,NA,NA,NA,154502,1249,NA,NA,NA,20,464,1733
State Representative,Eleventh Norfolk,Dedham,-,3,Paul McMurtry,NA,NA,NA,NA,NA,154502,905,NA,NA,NA,21,264,1190
State Representative,Eleventh Norfolk,Dedham,-,4,Paul McMurtry,NA,NA,NA,NA,NA,154502,1089,NA,NA,NA,19,386,1494
State Representative,Eleventh Norfolk,Dedham,-,5,Paul McMurtry,NA,NA,NA,NA,NA,154502,1210,NA,NA,NA,27,493,1730
State Representative,Eleventh Norfolk,Dedham,-,6,Paul McMurtry,NA,NA,NA,NA,NA,154502,1185,NA,NA,NA,22,398,1605
State Representative,Eleventh Norfolk,Dedham,-,7,Paul McMurtry,NA,NA,NA,NA,NA,154502,1270,NA,NA,NA,35,531,1836
State Representative,Eleventh Norfolk,Walpole,-,8,Paul McMurtry,NA,NA,NA,NA,NA,154502,1004,NA,NA,NA,14,560,1578
State Representative,Eleventh Norfolk,Westwood,-,1,Paul McMurtry,NA,NA,NA,NA,NA,154502,1165,NA,NA,NA,7,464,1636
State Representative,Eleventh Norfolk,Westwood,-,2,Paul McMurtry,NA,NA,NA,NA,NA,154502,1088,NA,NA,NA,16,515,1619
State Representative,Eleventh Norfolk,Westwood,-,3,Paul McMurtry,NA,NA,NA,NA,NA,154502,1045,NA,NA,NA,12,463,1520
State Representative,Eleventh Norfolk,Westwood,-,4,Paul McMurtry,NA,NA,NA,NA,NA,154502,868,NA,NA,NA,3,517,1388
State Representative,Eleventh Norfolk,Westwood,-,5,Paul McMurtry,NA,NA,NA,NA,NA,154502,1150,NA,NA,NA,9,529,1688
State Representative,Eleventh Plymouth,Brockton,1,A,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,471,NA,NA,35,0,74,580
State Representative,Eleventh Plymouth,Brockton,2,A,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,293,NA,NA,46,2,38,379
State Representative,Eleventh Plymouth,Brockton,2,B,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,392,NA,NA,44,3,44,483
State Representative,Eleventh Plymouth,Brockton,2,C,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,266,NA,NA,11,1,45,323
State Representative,Eleventh Plymouth,Brockton,2,D,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,520,NA,NA,35,2,102,659
State Representative,Eleventh Plymouth,Brockton,3,A,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,543,NA,NA,19,3,102,667
State Representative,Eleventh Plymouth,Brockton,3,B,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,414,NA,NA,26,7,58,505
State Representative,Eleventh Plymouth,Brockton,7,A,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,405,NA,NA,30,10,58,503
State Representative,Eleventh Plymouth,Brockton,7,B,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,573,NA,NA,55,13,108,749
State Representative,Eleventh Plymouth,Brockton,7,C,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,546,NA,NA,79,6,96,727
State Representative,Eleventh Plymouth,Brockton,7,D,Rita A. Mendes,NA,NA,Fred Fontaine,NA,Unenrolled,154477,643,NA,NA,34,6,138,821
State Representative,Eleventh Suffolk,Chelsea,1,1,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,204,66,NA,NA,0,15,285
State Representative,Eleventh Suffolk,Chelsea,1,2,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,119,38,NA,NA,0,8,165
State Representative,Eleventh Suffolk,Chelsea,1,3,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,166,53,NA,NA,0,11,230
State Representative,Eleventh Suffolk,Chelsea,1,4,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,160,23,NA,NA,0,10,193
State Representative,Eleventh Suffolk,Chelsea,2,1,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,516,223,NA,NA,0,53,792
State Representative,Eleventh Suffolk,Chelsea,2,2,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,247,32,NA,NA,0,9,288
State Representative,Eleventh Suffolk,Chelsea,2,3,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,125,32,NA,NA,0,14,171
State Representative,Eleventh Suffolk,Chelsea,2,4,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,261,43,NA,NA,0,12,316
State Representative,Eleventh Suffolk,Chelsea,3,1,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,229,68,NA,NA,0,13,310
State Representative,Eleventh Suffolk,Chelsea,3,2,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,276,89,NA,NA,0,12,377
State Representative,Eleventh Suffolk,Chelsea,3,3,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,214,70,NA,NA,0,12,296
State Representative,Eleventh Suffolk,Chelsea,3,4,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,212,57,NA,NA,0,18,287
State Representative,Eleventh Suffolk,Chelsea,4,1,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,289,77,NA,NA,0,11,377
State Representative,Eleventh Suffolk,Chelsea,4,2,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,227,156,NA,NA,0,25,408
State Representative,Eleventh Suffolk,Chelsea,4,3,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,242,187,NA,NA,0,12,441
State Representative,Eleventh Suffolk,Chelsea,4,4,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,234,113,NA,NA,0,18,365
State Representative,Eleventh Suffolk,Everett,2,1,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,294,173,NA,NA,2,32,501
State Representative,Eleventh Suffolk,Everett,2,2A,Judith A. Garcia,Todd B. Taylor,NA,NA,NA,NA,154492,112,52,NA,NA,3,21,188
State Representative,Eleventh Worcester,Shrewsbury,-,1,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,632,1114,NA,NA,0,43,1789
State Representative,Eleventh Worcester,Shrewsbury,-,10,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,594,815,NA,NA,0,48,1457
State Representative,Eleventh Worcester,Shrewsbury,-,2,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,558,828,NA,NA,0,52,1438
State Representative,Eleventh Worcester,Shrewsbury,-,3,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,464,681,NA,NA,0,27,1172
State Representative,Eleventh Worcester,Shrewsbury,-,4,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,631,905,NA,NA,1,52,1589
State Representative,Eleventh Worcester,Shrewsbury,-,5,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,561,824,NA,NA,1,34,1420
State Representative,Eleventh Worcester,Shrewsbury,-,6,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,623,825,NA,NA,1,39,1488
State Representative,Eleventh Worcester,Shrewsbury,-,7,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,692,1048,NA,NA,1,54,1795
State Representative,Eleventh Worcester,Shrewsbury,-,8,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,740,1115,NA,NA,0,51,1906
State Representative,Eleventh Worcester,Shrewsbury,-,9,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,462,575,NA,NA,0,24,1061
State Representative,Eleventh Worcester,Westborough,-,4,Stephen Fishman,Hannah E. Kane,NA,NA,NA,NA,154576,539,464,NA,NA,1,42,1046
State Representative,Fifteenth Essex,Haverhill,2,1,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,710,NA,NA,NA,22,298,1030
State Representative,Fifteenth Essex,Haverhill,2,2,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,716,NA,NA,NA,32,285,1033
State Representative,Fifteenth Essex,Haverhill,5,1,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,460,NA,NA,NA,8,188,656
State Representative,Fifteenth Essex,Haverhill,5,1A,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,290,NA,NA,NA,14,124,428
State Representative,Fifteenth Essex,Haverhill,5,2,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,908,NA,NA,NA,28,456,1392
State Representative,Fifteenth Essex,Haverhill,5,3,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,881,NA,NA,NA,45,537,1463
State Representative,Fifteenth Essex,Haverhill,7,1,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,725,NA,NA,NA,39,308,1072
State Representative,Fifteenth Essex,Haverhill,7,2,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,523,NA,NA,NA,24,235,782
State Representative,Fifteenth Essex,Haverhill,7,2A,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,159,NA,NA,NA,6,46,211
State Representative,Fifteenth Essex,Haverhill,7,3A,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,15,NA,NA,NA,0,12,27
State Representative,Fifteenth Essex,Methuen,-,10,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,728,NA,NA,NA,49,399,1176
State Representative,Fifteenth Essex,Methuen,-,11,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,980,NA,NA,NA,51,632,1663
State Representative,Fifteenth Essex,Methuen,-,12,Ryan M. Hamilton,NA,NA,NA,NA,NA,154528,735,NA,NA,NA,31,419,1185
